"NSS 2025 results for students registered at this provider split by mode, level and subject ",,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
Mode of study,Level of study,Subject level,Subject code,Subject,Question,Responses,Population,Suppression reason,Option 1,Option 2,Option 3,Option 4,Option 5,This does not apply to me,Positivity measure (%),Benchmark (%),Difference (ppt),Standard deviation,Contribution to benchmark (%),Materially below benchmark (%),Broadly in line with benchmark (%),Materially above benchmark (%),Publication response headcount,Publication response rate (%)
Full-time,All undergraduates,CAH1,CAH10,Engineering and technology,Q05: To what extent have you had the chance to explore ideas and concepts in depth? ,196,297.5,,73.3,86.3,29.5,7,0,0,81.4,82.4,-1,2.6,4.6,28.8,62.3,8.9,202,65.9
Full-time,All undergraduates,CAH1,CAH10,Engineering and technology,Q06: How well does your course introduce subjects and skills in a way that builds on what you have already learned?,196,297.5,,68.5,97,24.5,6,0,0,84.4,84.9,-0.5,2.4,4.6,20.6,68.4,11,202,65.9
Full-time,All undergraduates,CAH1,CAH10,Engineering and technology,Q07: To what extent have you had the chance to bring together information and ideas from different topics?,195,297.5,,74.3,87.8,30,3,0,1,83.1,83.5,-0.4,2.6,4.6,20.7,66.6,12.7,202,65.9
Full-time,All undergraduates,CAH1,CAH10,Engineering and technology,Q08: To what extent does your course have the right balance of directed and independent study?,196,297.5,,63.5,85.3,37.3,10,0,0,75.9,78.8,-3,2.8,4.6,56.3,40.9,2.8,202,65.9
Full-time,All undergraduates,CAH1,CAH10,Engineering and technology,Q09: How well has your course developed your knowledge and skills that you think you will need for your future?,196,297.5,,62.8,102.8,23.5,7,0,0,84.4,84.7,-0.2,2.5,4.6,18.1,68.6,13.3,202,65.9
Full-time,All undergraduates,CAH1,CAH10,Engineering and technology,Theme 2: Learning opportunities,196,297.5,,,,,,,,81.9,82.8,-1,2.6,4.6,28.2,62.5,9.3,202,65.9
Full-time,All undergraduates,CAH1,CAH10,Engineering and technology,Q10: How clear were the marking criteria used to assess your work? ,196,297.5,,39.3,95.5,46,15.3,0,0,68.8,72.6,-3.8,3.1,4.6,66.9,31.2,1.9,202,65.9
Full-time,All undergraduates,CAH1,CAH10,Engineering and technology,Q11: How fair has the marking and assessment been on your course? ,196,297.5,,44.3,117.5,27.3,7,0,0,82.5,80.8,1.7,2.6,4.6,5.1,56.6,38.3,202,65.9
Full-time,All undergraduates,CAH1,CAH10,Engineering and technology,Q12: How well have assessments allowed you to demonstrate what you have learned?,196,297.5,,56.5,111.3,24.3,4,0,0,85.6,81.6,3.9,2.5,4.6,0.5,27.6,71.9,202,65.9
Full-time,All undergraduates,CAH1,CAH10,Engineering and technology,Q13: How often have you received assessment feedback on time?,196,297.5,,74.5,66.3,42.3,13,0,0,71.8,71.4,0.4,3,4.6,16.9,58.8,24.2,202,65.9
Full-time,All undergraduates,CAH1,CAH10,Engineering and technology,Q14: How often does feedback help you to improve your work?,195,297.5,,28,78,65.8,23.3,0,1,54.4,63.1,-8.7,3.3,4.6,97,3,0,202,65.9
Full-time,All undergraduates,CAH1,CAH10,Engineering and technology,Theme 3: Assessment and feedback,196,297.5,,,,,,,,72.6,73.9,-1.3,3,4.6,34,55.5,10.5,202,65.9
Full-time,All undergraduates,CAH1,CAH10,Engineering and technology,Q15: How easy was it to contact teaching staff when you needed to?,196,297.5,,74.8,92.8,25.5,3,0,0,85.5,87.2,-1.7,2.3,4.6,36.8,59.6,3.6,202,65.9
Full-time,All undergraduates,CAH1,CAH10,Engineering and technology,Q16: How well have teaching staff supported your learning?,196,297.5,,46.8,109.3,35,5,0,0,79.6,85.1,-5.5,2.5,4.6,88.7,11.2,0.1,202,65.9
Full-time,All undergraduates,CAH1,CAH10,Engineering and technology,Theme 4: Academic support,196,297.5,,,,,,,,82.5,86.1,-3.6,2.4,4.6,67.4,32,0.6,202,65.9
Full-time,All undergraduates,CAH1,CAH10,Engineering and technology,Q17: How well organised is your course?,196,297.5,,40.3,113.8,34.5,7.5,0,0,78.6,74.4,4.2,2.9,4.6,1,26.9,72.1,202,65.9
Full-time,All undergraduates,CAH1,CAH10,Engineering and technology,Q18: How well were any changes to teaching on your course communicated?,190,297.5,,49.3,99.8,34,7,0,6,78.4,78.4,0,2.8,4.7,18.5,62.4,19.2,202,65.9
Full-time,All undergraduates,CAH1,CAH10,Engineering and technology,Theme 5: Organisation and management,196,297.5,,,,,,,,78.6,76.3,2.2,2.8,4.6,4.8,48.9,46.3,202,65.9
Full-time,All undergraduates,CAH1,CAH10,Engineering and technology,Q19: How well have the IT resources and facilities supported your learning?,193,297.5,,77.5,92.3,21.3,2,0,3,88,87.1,0.9,2.3,4.5,6.6,69.3,24,202,65.9
Full-time,All undergraduates,CAH1,CAH10,Engineering and technology,"Q20: How well have the library resources (e.g., books, online services and learning spaces) supported your learning?",191,297.5,,74,84.8,28,4.3,0,5,83.1,88.2,-5,2.4,4.5,85.5,14.4,0.1,202,65.9
Full-time,All undergraduates,CAH1,CAH10,Engineering and technology,"Q21: How easy is it to access subject specific resources (e.g., equipment, facilities, software) when you need them?",195,297.5,,71.3,97.8,23,3,0,0,86.7,85.3,1.3,2.4,4.6,5.2,64,30.8,202,65.9
Full-time,All undergraduates,CAH1,CAH10,Engineering and technology,Theme 6: Learning resources,196,297.5,,,,,,,,86.1,86.8,-0.6,2.3,4.6,21.1,69.8,9.1,202,65.9
Full-time,All undergraduates,CAH1,CAH10,Engineering and technology,Q22: To what extent do you get the right opportunities to give feedback on your course?,193,297.5,,80.5,85.5,23,4,0,1,86,84.1,1.9,2.4,4.6,3.2,56.6,40.2,202,65.9
Full-time,All undergraduates,CAH1,CAH10,Engineering and technology,Q23: To what extent are students' opinions about the course valued by staff?,187,297.5,,46.8,73.8,53.3,13.3,0,7,64.4,75.1,-10.7,3.2,3.6,99.5,0.5,0,202,65.9
Full-time,All undergraduates,CAH1,CAH10,Engineering and technology,Q24: How clear is it that students' feedback on the course is acted on?,187,297.5,,24,80.3,67.3,15.5,0,7,55.7,63.1,-7.4,3.4,4,92.5,7.4,0.2,202,65.9
Full-time,All undergraduates,CAH1,CAH10,Engineering and technology,Theme 7: Student voice,194,297.5,,,,,,,,68.5,73.8,-5.3,3.1,4.6,82,17.4,0.6,202,65.9
Full-time,All undergraduates,CAH1,CAH10,Engineering and technology,Q25: How well does the students' union (association or guild) represent students' academic interests?,168,297.5,,27,76,50.5,14.5,0,26,61.3,70.2,-8.9,3.4,4.7,96.8,3.2,0,202,65.9
Full-time,All undergraduates,CAH1,CAH10,Engineering and technology,Q26: How well communicated was information about your university/college's mental wellbeing support services?,189,297.5,,61.5,94,26.5,7,0,5,82.3,83.7,-1.4,2.5,4.7,32.7,61.3,6.1,202,65.9
Full-time,All undergraduates,CAH1,CAH10,Engineering and technology,"Q27: During your studies, how free did you feel to express your ideas, opinions, and beliefs?",186,297.5,,67.3,92.8,17,9,0,7,86,87.2,-1.1,2.3,4.8,27.8,66.6,5.6,202,65.9
Full-time,All undergraduates,CAH2,CAH10-01,Engineering,Q01: How good are teaching staff at explaining things?,195,297.5,,34.5,126.5,33,1,0,1,82.6,89.1,-6.5,2.4,4.1,95.4,4.6,0,202,65.9
Full-time,All undergraduates,CAH2,CAH10-01,Engineering,Q02: How often do teaching staff make the subject engaging?,196,297.5,,31.3,89.5,65.3,10,0,0,61.6,73.3,-11.7,3.2,4.6,99.8,0.2,0,202,65.9
Full-time,All undergraduates,CAH2,CAH10-01,Engineering,Q03: How often is the course intellectually stimulating?,194,297.5,,90.8,72,21.3,10,0,2,83.9,87.6,-3.7,2.4,4.6,69,30.5,0.5,202,65.9
Full-time,All undergraduates,CAH2,CAH10-01,Engineering,Q04: How often does your course challenge you to achieve your best work?,196,297.5,,90.8,74.5,18.8,12,0,0,84.3,87.7,-3.4,2.4,4.6,64.5,34.8,0.6,202,65.9
Full-time,All undergraduates,CAH2,CAH10-01,Engineering,Theme 1: Teaching on my course,196,297.5,,,,,,,,78,84.3,-6.2,2.7,4.6,91.9,8.1,0.1,202,65.9
Full-time,All undergraduates,CAH2,CAH10-01,Engineering,Q05: To what extent have you had the chance to explore ideas and concepts in depth? ,196,297.5,,73.3,86.3,29.5,7,0,0,81.4,82.4,-1,2.6,4.6,28.8,62.2,9,202,65.9
Full-time,All undergraduates,CAH2,CAH10-01,Engineering,Q06: How well does your course introduce subjects and skills in a way that builds on what you have already learned?,196,297.5,,68.5,97,24.5,6,0,0,84.4,84.9,-0.5,2.4,4.6,20.6,68.3,11,202,65.9
Full-time,All undergraduates,CAH2,CAH10-01,Engineering,Q07: To what extent have you had the chance to bring together information and ideas from different topics?,195,297.5,,74.3,87.8,30,3,0,1,83.1,83.5,-0.4,2.6,4.6,20.7,66.6,12.7,202,65.9
Full-time,All undergraduates,CAH2,CAH10-01,Engineering,Q08: To what extent does your course have the right balance of directed and independent study?,196,297.5,,63.5,85.3,37.3,10,0,0,75.9,78.8,-3,2.8,4.6,56.3,40.9,2.8,202,65.9
Full-time,All undergraduates,CAH2,CAH10-01,Engineering,Q09: How well has your course developed your knowledge and skills that you think you will need for your future?,196,297.5,,62.8,102.8,23.5,7,0,0,84.4,84.7,-0.2,2.5,4.6,18.1,68.5,13.3,202,65.9
Full-time,All undergraduates,CAH2,CAH10-01,Engineering,Theme 2: Learning opportunities,196,297.5,,,,,,,,81.9,82.8,-1,2.6,4.6,28.2,62.5,9.3,202,65.9
Full-time,All undergraduates,CAH2,CAH10-01,Engineering,Q10: How clear were the marking criteria used to assess your work? ,196,297.5,,39.3,95.5,46,15.3,0,0,68.8,72.6,-3.8,3.1,4.6,66.9,31.2,1.9,202,65.9
Full-time,All undergraduates,CAH2,CAH10-01,Engineering,Q11: How fair has the marking and assessment been on your course? ,196,297.5,,44.3,117.5,27.3,7,0,0,82.5,80.8,1.7,2.6,4.6,5.2,56.4,38.4,202,65.9
Full-time,All undergraduates,CAH2,CAH10-01,Engineering,Q12: How well have assessments allowed you to demonstrate what you have learned?,196,297.5,,56.5,111.3,24.3,4,0,0,85.6,81.6,3.9,2.5,4.6,0.5,27.7,71.8,202,65.9
Full-time,All undergraduates,CAH2,CAH10-01,Engineering,Q13: How often have you received assessment feedback on time?,196,297.5,,74.5,66.3,42.3,13,0,0,71.8,71.4,0.4,3,4.6,17,58.8,24.3,202,65.9
Full-time,All undergraduates,CAH2,CAH10-01,Engineering,Q14: How often does feedback help you to improve your work?,195,297.5,,28,78,65.8,23.3,0,1,54.4,63.1,-8.7,3.3,4.6,97,3,0,202,65.9
Full-time,All undergraduates,CAH2,CAH10-01,Engineering,Theme 3: Assessment and feedback,196,297.5,,,,,,,,72.6,73.9,-1.3,3,4.6,34,55.4,10.6,202,65.9
Full-time,All undergraduates,CAH2,CAH10-01,Engineering,Q15: How easy was it to contact teaching staff when you needed to?,196,297.5,,74.8,92.8,25.5,3,0,0,85.5,87.2,-1.7,2.3,4.6,36.9,59.5,3.6,202,65.9
Full-time,All undergraduates,CAH2,CAH10-01,Engineering,Q16: How well have teaching staff supported your learning?,196,297.5,,46.8,109.3,35,5,0,0,79.6,85.1,-5.5,2.5,4.6,88.6,11.3,0.1,202,65.9
Full-time,All undergraduates,CAH2,CAH10-01,Engineering,Theme 4: Academic support,196,297.5,,,,,,,,82.5,86.1,-3.6,2.5,4.6,67.3,32,0.6,202,65.9
Full-time,All undergraduates,CAH2,CAH10-01,Engineering,Q17: How well organised is your course?,196,297.5,,40.3,113.8,34.5,7.5,0,0,78.6,74.4,4.2,2.9,4.6,1,26.9,72.1,202,65.9
Full-time,All undergraduates,CAH2,CAH10-01,Engineering,Q18: How well were any changes to teaching on your course communicated?,190,297.5,,49.3,99.8,34,7,0,6,78.4,78.4,0,2.8,4.7,18.4,62.4,19.1,202,65.9
Full-time,All undergraduates,CAH2,CAH10-01,Engineering,Theme 5: Organisation and management,196,297.5,,,,,,,,78.6,76.3,2.2,2.8,4.6,4.8,48.9,46.3,202,65.9
Full-time,All undergraduates,CAH2,CAH10-01,Engineering,Q19: How well have the IT resources and facilities supported your learning?,193,297.5,,77.5,92.3,21.3,2,0,3,88,87.1,0.9,2.3,4.5,6.5,69.6,23.9,202,65.9
Full-time,All undergraduates,CAH2,CAH10-01,Engineering,"Q20: How well have the library resources (e.g., books, online services and learning spaces) supported your learning?",191,297.5,,74,84.8,28,4.3,0,5,83.1,88.2,-5,2.4,4.5,85.6,14.3,0.1,202,65.9
Full-time,All undergraduates,CAH2,CAH10-01,Engineering,"Q21: How easy is it to access subject specific resources (e.g., equipment, facilities, software) when you need them?",195,297.5,,71.3,97.8,23,3,0,0,86.7,85.3,1.3,2.3,4.6,5.2,64.1,30.8,202,65.9
Full-time,All undergraduates,CAH2,CAH10-01,Engineering,Theme 6: Learning resources,196,297.5,,,,,,,,86.1,86.8,-0.6,2.3,4.6,21,70,9,202,65.9
Full-time,All undergraduates,CAH2,CAH10-01,Engineering,Q22: To what extent do you get the right opportunities to give feedback on your course?,193,297.5,,80.5,85.5,23,4,0,1,86,84.1,1.9,2.4,4.6,3.2,56.6,40.2,202,65.9
Full-time,All undergraduates,CAH2,CAH10-01,Engineering,Q23: To what extent are students' opinions about the course valued by staff?,187,297.5,,46.8,73.8,53.3,13.3,0,7,64.4,75.1,-10.7,3.2,3.6,99.5,0.5,0,202,65.9
Full-time,All undergraduates,CAH2,CAH10-01,Engineering,Q24: How clear is it that students' feedback on the course is acted on?,187,297.5,,24,80.3,67.3,15.5,0,7,55.7,63.1,-7.4,3.4,4,92.5,7.4,0.2,202,65.9
Full-time,All undergraduates,CAH2,CAH10-01,Engineering,Theme 7: Student voice,194,297.5,,,,,,,,68.5,73.8,-5.3,3.1,4.6,82,17.5,0.6,202,65.9
Full-time,All undergraduates,CAH2,CAH10-01,Engineering,Q25: How well does the students' union (association or guild) represent students' academic interests?,168,297.5,,27,76,50.5,14.5,0,26,61.3,70.2,-8.9,3.4,4.7,96.8,3.1,0,202,65.9
Full-time,All undergraduates,CAH2,CAH10-01,Engineering,Q26: How well communicated was information about your university/college's mental wellbeing support services?,189,297.5,,61.5,94,26.5,7,0,5,82.3,83.7,-1.4,2.5,4.7,32.6,61.3,6,202,65.9
Full-time,All undergraduates,CAH2,CAH10-01,Engineering,"Q27: During your studies, how free did you feel to express your ideas, opinions, and beliefs?",186,297.5,,67.3,92.8,17,9,0,7,86,87.2,-1.1,2.3,4.8,27.8,66.5,5.7,202,65.9
Full-time,All undergraduates,CAH3,CAH10-01-01,Engineering (non-specific),Q01: How good are teaching staff at explaining things?,15,23,,0,10,5,0,0,0,66.7,88.5,-21.9,9.6,4.1,97.8,1.7,0.6,15,65.2
Full-time,All undergraduates,CAH3,CAH10-01-01,Engineering (non-specific),Q02: How often do teaching staff make the subject engaging?,15,23,,1,4,10,0,0,0,33.3,72.6,-39.3,12.1,4.6,99.9,0.1,0,15,65.2
Full-time,All undergraduates,CAH3,CAH10-01-01,Engineering (non-specific),Q03: How often is the course intellectually stimulating?,15,23,,3,7,2,3,0,0,66.7,86.3,-19.7,10,4.6,95.6,3,1.4,15,65.2
Full-time,All undergraduates,CAH3,CAH10-01-01,Engineering (non-specific),Q04: How often does your course challenge you to achieve your best work?,15,23,,6,6,1,2,0,0,80,86.7,-6.7,8.7,4.6,68.4,17,14.6,15,65.2
Full-time,All undergraduates,CAH3,CAH10-01-01,Engineering (non-specific),Theme 1: Teaching on my course,15,23,,,,,,,,61.7,83.5,-21.8,10.5,4.6,96.7,2.3,1,15,65.2
Full-time,All undergraduates,CAH3,CAH10-01-01,Engineering (non-specific),Q05: To what extent have you had the chance to explore ideas and concepts in depth? ,15,23,,8,5,2,0,0,0,86.7,82.1,4.6,9.5,4.6,22.8,18.5,58.8,15,65.2
Full-time,All undergraduates,CAH3,CAH10-01-01,Engineering (non-specific),Q06: How well does your course introduce subjects and skills in a way that builds on what you have already learned?,15,23,,4,7,2,2,0,0,73.3,83.6,-10.3,9.5,4.6,79.5,11.7,8.8,15,65.2
Full-time,All undergraduates,CAH3,CAH10-01-01,Engineering (non-specific),Q07: To what extent have you had the chance to bring together information and ideas from different topics?,15,23,,4,9,2,0,0,0,86.7,83,3.6,9.8,4.6,26.5,18.8,54.6,15,65.2
Full-time,All undergraduates,CAH3,CAH10-01-01,Engineering (non-specific),Q08: To what extent does your course have the right balance of directed and independent study?,15,23,,5,3,5,2,0,0,53.3,77.7,-24.4,11.1,4.6,97.6,1.7,0.8,15,65.2
Full-time,All undergraduates,CAH3,CAH10-01-01,Engineering (non-specific),Q09: How well has your course developed your knowledge and skills that you think you will need for your future?,15,23,,3,8,4,0,0,0,73.3,84.3,-10.9,8.8,4.6,83,10.6,6.4,15,65.2
Full-time,All undergraduates,CAH3,CAH10-01-01,Engineering (non-specific),Theme 2: Learning opportunities,15,23,,,,,,,,74.7,82.1,-7.4,9.9,4.6,69.1,15.1,15.8,15,65.2
Full-time,All undergraduates,CAH3,CAH10-01-01,Engineering (non-specific),Q10: How clear were the marking criteria used to assess your work? ,15,23,,3,7,2,3,0,0,66.7,72.3,-5.6,11.6,4.6,60.7,15.1,24.2,15,65.2
Full-time,All undergraduates,CAH3,CAH10-01-01,Engineering (non-specific),Q11: How fair has the marking and assessment been on your course? ,15,23,,2,9,3,1,0,0,73.3,80.9,-7.6,10.2,4.6,69.1,14.8,16.1,15,65.2
Full-time,All undergraduates,CAH3,CAH10-01-01,Engineering (non-specific),Q12: How well have assessments allowed you to demonstrate what you have learned?,15,23,,1,11,3,0,0,0,80,80.8,-0.8,8.9,4.6,42.2,22,35.8,15,65.2
Full-time,All undergraduates,CAH3,CAH10-01-01,Engineering (non-specific),Q13: How often have you received assessment feedback on time?,15,23,,6,6,2,1,0,0,80,72.5,7.5,11,4.6,18,14.3,67.7,15,65.2
Full-time,All undergraduates,CAH3,CAH10-01-01,Engineering (non-specific),Q14: How often does feedback help you to improve your work?,15,23,,1,6,5,3,0,0,46.7,63.4,-16.7,12.4,4.6,87.5,6.5,6,15,65.2
Full-time,All undergraduates,CAH3,CAH10-01-01,Engineering (non-specific),Theme 3: Assessment and feedback,15,23,,,,,,,,69.3,73.9,-4.6,11.2,4.6,57.4,16.3,26.3,15,65.2
Full-time,All undergraduates,CAH3,CAH10-01-01,Engineering (non-specific),Q15: How easy was it to contact teaching staff when you needed to?,15,23,,5,6,4,0,0,0,73.3,86.7,-13.3,9.3,4.6,87.8,7.8,4.5,15,65.2
Full-time,All undergraduates,CAH3,CAH10-01-01,Engineering (non-specific),Q16: How well have teaching staff supported your learning?,15,23,,1,8,5,1,0,0,60,84.1,-24.1,10.3,4.6,98.2,1.3,0.5,15,65.2
Full-time,All undergraduates,CAH3,CAH10-01-01,Engineering (non-specific),Theme 4: Academic support,15,23,,,,,,,,66.7,85.3,-18.7,9.9,4.6,94.9,3.5,1.6,15,65.2
Full-time,All undergraduates,CAH3,CAH10-01-01,Engineering (non-specific),Q17: How well organised is your course?,15,23,,0,10,3,2,0,0,66.7,73.3,-6.6,10.9,4.6,64.8,15.1,20.1,15,65.2
Full-time,All undergraduates,CAH3,CAH10-01-01,Engineering (non-specific),Q18: How well were any changes to teaching on your course communicated?,14,23,,0,11,2,1,0,1,78.6,76.4,2.2,10.4,4.7,32.6,18.5,48.9,15,65.2
Full-time,All undergraduates,CAH3,CAH10-01-01,Engineering (non-specific),Theme 5: Organisation and management,15,23,,,,,,,,73.3,75.1,-1.7,10.6,4.6,47.2,18.4,34.4,15,65.2
Full-time,All undergraduates,CAH3,CAH10-01-01,Engineering (non-specific),Q19: How well have the IT resources and facilities supported your learning?,15,23,,4,8,3,0,0,0,80,86.5,-6.5,8.5,4.5,68.2,17.5,14.4,15,65.2
Full-time,All undergraduates,CAH3,CAH10-01-01,Engineering (non-specific),"Q20: How well have the library resources (e.g., books, online services and learning spaces) supported your learning?",15,23,,4,10,1,0,0,0,93.3,88.6,4.8,9,4.5,21.1,19,59.9,15,65.2
Full-time,All undergraduates,CAH3,CAH10-01-01,Engineering (non-specific),"Q21: How easy is it to access subject specific resources (e.g., equipment, facilities, software) when you need them?",15,23,,1,13,1,0,0,0,93.3,85.9,7.5,8.4,4.6,11.8,15.9,72.3,15,65.2
Full-time,All undergraduates,CAH3,CAH10-01-01,Engineering (non-specific),Theme 6: Learning resources,15,23,,,,,,,,88.9,86.8,2.1,8.7,4.6,29.9,22.1,48,15,65.2
Full-time,All undergraduates,CAH3,CAH10-01-01,Engineering (non-specific),Q22: To what extent do you get the right opportunities to give feedback on your course?,15,23,,4,8,3,0,0,0,80,84.3,-4.3,8.9,4.6,58,19.8,22.1,15,65.2
Full-time,All undergraduates,CAH3,CAH10-01-01,Engineering (non-specific),Q23: To what extent are students' opinions about the course valued by staff?,13,23,,0,6,4,3,0,2,46.2,76,-29.8,12.4,3.6,98.6,0.9,0.5,15,65.2
Full-time,All undergraduates,CAH3,CAH10-01-01,Engineering (non-specific),Q24: How clear is it that students' feedback on the course is acted on?,15,23,,0,5,7,3,0,0,33.3,62.8,-29.5,12.6,4,98.4,1,0.6,15,65.2
Full-time,All undergraduates,CAH3,CAH10-01-01,Engineering (non-specific),Theme 7: Student voice,15,23,,,,,,,,53.3,74.3,-20.9,11.7,4.6,94.3,3.5,2.2,15,65.2
Full-time,All undergraduates,CAH3,CAH10-01-01,Engineering (non-specific),Q25: How well does the students' union (association or guild) represent students' academic interests?,14,23,,0,9,4,1,0,1,64.3,69.7,-5.4,12.5,4.7,59.2,14.5,26.3,15,65.2
Full-time,All undergraduates,CAH3,CAH10-01-01,Engineering (non-specific),Q26: How well communicated was information about your university/college's mental wellbeing support services?,15,23,,3,9,3,0,0,0,80,84.8,-4.8,8.8,4.7,60.2,19.4,20.5,15,65.2
Full-time,All undergraduates,CAH3,CAH10-01-01,Engineering (non-specific),"Q27: During your studies, how free did you feel to express your ideas, opinions, and beliefs?",15,23,,2,13,0,0,0,0,100,88,12,8.5,4.8,4.5,8.8,86.7,15,65.2
Full-time,All undergraduates,CAH3,CAH10-01-02,Mechanical engineering,Q01: How good are teaching staff at explaining things?,79,140,,7,53,18,1,0,1,75.9,88.3,-12.4,3.9,4.1,99.5,0.5,0,80,57.1
